#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
203465	26574	4137	117743	110308	HSPC277	-	AATF	MAPT	BFR2|CHE-1|CHE1|DED	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	FRET	physical	Barbato C (2003)	PUBMED:14697667	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9NY61	-	NP_036270	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634391	9520	4137	114897	110308	-	-	NPEPPS	MAPT	AAP-S|MP100|PSA	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Biochemical Activity	physical	Sengupta S (2006)	PUBMED:17154549	9606	9606	Low Throughput	-	Proteolytic Processing	-	-	BIOGRID	P55786	-	NP_001317186|NP_006301	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634397	823	4137	107273	110308	PIG30	-	CAPN1	MAPT	CANP|CANP1|CANPL1|muCANP|muCL	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Biochemical Activity	physical	Tennstaedt A (2012)	PUBMED:22535953	9606	9606	Low Throughput	-	Proteolytic Processing	-	-	BIOGRID	P07384	B2RDI5|B4DWH5	NP_001185798|NP_005177|NP_001185797	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634398	836	4137	107286	110308	-	-	CASP3	MAPT	CPP32|CPP32B|SCA-1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Biochemical Activity	physical	Tennstaedt A (2012)	PUBMED:22535953	9606	9606	Low Throughput	-	Proteolytic Processing	-	-	BIOGRID	P42574	-	NP_116786|NP_001341709|NP_001341708|NP_004337|NP_001341710|NP_001341711|NP_001341712|NP_001341713|NP_001341706	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634410	4137	7534	110308	113366	-	-	MAPT	YWHAZ	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	14-3-3-zeta|HEL-S-3|HEL4|KCIP-1|YWHAD	Co-fractionation	physical	Li T (2016)	PUBMED:27548710	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P63104	D0PNI1	NP_003397|NP_001129174|NP_001129171|NP_001129172|NP_001129173|NP_663723	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634411	4137	7534	110308	113366	-	-	MAPT	YWHAZ	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	14-3-3-zeta|HEL-S-3|HEL4|KCIP-1|YWHAD	Affinity Capture-Western	physical	Li T (2016)	PUBMED:27548710	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P63104	D0PNI1	NP_003397|NP_001129174|NP_001129171|NP_001129172|NP_001129173|NP_663723	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634412	7534	4137	113366	110308	-	-	YWHAZ	MAPT	14-3-3-zeta|HEL-S-3|HEL4|KCIP-1|YWHAD	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Affinity Capture-Western	physical	Li T (2016)	PUBMED:27548710	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P63104	D0PNI1	NP_003397|NP_001129174|NP_001129171|NP_001129172|NP_001129173|NP_663723	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634422	4137	7531	110308	113363	-	-	MAPT	YWHAE	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	14-3-3E|HEL2|KCIP-1|MDCR|MDS	Affinity Capture-Western	physical	Papanikolopoulou K (2018)	PUBMED:29659825	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P62258	V9HW98	NP_006752	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634423	4137	7534	110308	113366	-	-	MAPT	YWHAZ	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	14-3-3-zeta|HEL-S-3|HEL4|KCIP-1|YWHAD	Affinity Capture-Western	physical	Papanikolopoulou K (2018)	PUBMED:29659825	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P63104	D0PNI1	NP_003397|NP_001129174|NP_001129171|NP_001129172|NP_001129173|NP_663723	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634427	9479	4137	114864	110308	-	-	MAPK8IP1	MAPT	IB1|JIP-1|JIP1|PRKM8IP	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Affinity Capture-Western	physical	Ittner LM (2009)	PUBMED:19491104	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UQF2	E9PBB9|Q6NUQ9	NP_005447	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634428	4137	9479	110308	114864	-	-	MAPT	MAPK8IP1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	IB1|JIP-1|JIP1|PRKM8IP	Affinity Capture-Western	physical	Ittner LM (2009)	PUBMED:19491104	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	Q9UQF2	E9PBB9|Q6NUQ9	NP_005447	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634523	4137	5295	110308	111313	-	-	MAPT	PIK3R1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	AGM7|GRB1|IMD36|p85|p85-ALPHA	Protein-peptide	physical	Reynolds CH (2008)	PUBMED:18467332	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P27986	-	NP_852665|NP_852664|NP_001229395|NP_852556	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634524	4137	6714	110308	112592	-	RP5-823N20.1	MAPT	SRC	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	ASV|SRC1|c-SRC|p60-Src	Protein-peptide	physical	Reynolds CH (2008)	PUBMED:18467332	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P12931	-	NP_938033|NP_005408	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634525	4137	5335	110308	111351	-	RP3-511B24.2	MAPT	PLCG1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	NCKAP3|PLC-II|PLC1|PLC148|PLCgamma1	Protein-peptide	physical	Reynolds CH (2008)	PUBMED:18467332	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P19174	Q4LE43|Q9UFY1	NP_002651|NP_877963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634526	4137	2885	110308	109142	-	-	MAPT	GRB2	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	ASH|EGFRBP-GRB2|Grb3-3|MST084|MSTP084|NCKAP2	Protein-peptide	physical	Reynolds CH (2008)	PUBMED:18467332	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P62993	B0LPF3	NP_002077|NP_987102	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634527	2534	4137	108810	110308	RP1-66H14.1	-	FYN	MAPT	SLK|SYN|p59-FYN	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Protein-peptide	physical	Reynolds CH (2008)	PUBMED:18467332	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P06241	-	NP_002028|NP_001357458|NP_694593|NP_694592	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634528	5295	4137	111313	110308	-	-	PIK3R1	MAPT	AGM7|GRB1|IMD36|p85|p85-ALPHA	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Protein-peptide	physical	Reynolds CH (2008)	PUBMED:18467332	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P27986	-	NP_852665|NP_852664|NP_001229395|NP_852556	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634529	5335	4137	111351	110308	RP3-511B24.2	-	PLCG1	MAPT	NCKAP3|PLC-II|PLC1|PLC148|PLCgamma1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Protein-peptide	physical	Reynolds CH (2008)	PUBMED:18467332	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P19174	Q4LE43|Q9UFY1	NP_002651|NP_877963	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634530	2932	4137	109187	110308	-	-	GSK3B	MAPT	-	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Biochemical Activity	physical	Reynolds CH (2008)	PUBMED:18467332	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P49841	Q6FI27	NP_001139628|NP_001341525|NP_002084	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634531	4137	29993	110308	119018	-	RP11-375E1__A.1	MAPT	PACSIN1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	SDPI	Affinity Capture-MS	physical	Liu Y (2012)	PUBMED:23035120	9606	9606	High Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	Q9BY11	Q5TZC3	NP_065855|NP_001186512	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634532	4137	29993	110308	119018	-	RP11-375E1__A.1	MAPT	PACSIN1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	SDPI	Affinity Capture-Western	physical	Liu Y (2012)	PUBMED:23035120	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	Q9BY11	Q5TZC3	NP_065855|NP_001186512	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634533	29993	4137	119018	110308	RP11-375E1__A.1	-	PACSIN1	MAPT	SDPI	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Affinity Capture-Western	physical	Liu Y (2012)	PUBMED:23035120	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9BY11	Q5TZC3	NP_065855|NP_001186512	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634534	4137	29993	110308	119018	-	RP11-375E1__A.1	MAPT	PACSIN1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	SDPI	Two-hybrid	physical	Liu Y (2012)	PUBMED:23035120	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	Q9BY11	Q5TZC3	NP_065855|NP_001186512	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634535	4137	29993	110308	119018	-	RP11-375E1__A.1	MAPT	PACSIN1	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	SDPI	Reconstituted Complex	physical	Liu Y (2012)	PUBMED:23035120	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	Q9BY11	Q5TZC3	NP_065855|NP_001186512	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634577	84376	4137	124068	110308	-	-	HOOK3	MAPT	HK3	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Reconstituted Complex	physical	Herrmann L (2015)	PUBMED:25799409	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q86VS8	-	NP_115786	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2634958	282320	4137	159582	110308	BOS_8121	-	PPP2CA	MAPT	-	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Reconstituted Complex	physical	Eidenmueller J (2001)	PUBMED:11463346	9913	9606	Low Throughput	-	-	-	-	BIOGRID	P67774	-	NP_851374	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Bos taurus	Homo sapiens
2634966	5566	4137	111553	110308	-	-	PRKACA	MAPT	PKACA	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Biochemical Activity	physical	Hashiguchi M (2000)	PUBMED:10840038	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17612	A0A024R7J0	NP_001291278|NP_002721|NP_997401	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2638357	3320	4137	109552	110308	-	-	HSP90AA1	MAPT	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Protein-peptide	physical	Schirmer C (2016)	PUBMED:27495389	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2638371	7534	4137	113366	110308	-	-	YWHAZ	MAPT	14-3-3-zeta|HEL-S-3|HEL4|KCIP-1|YWHAD	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Affinity Capture-Western	physical	Qureshi HY (2013)	PUBMED:23962087	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P63104	D0PNI1	NP_003397|NP_001129174|NP_001129171|NP_001129172|NP_001129173|NP_663723	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2638372	7534	4137	113366	110308	-	-	YWHAZ	MAPT	14-3-3-zeta|HEL-S-3|HEL4|KCIP-1|YWHAD	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Reconstituted Complex	physical	Qureshi HY (2013)	PUBMED:23962087	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P63104	D0PNI1	NP_003397|NP_001129174|NP_001129171|NP_001129172|NP_001129173|NP_663723	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2638433	2932	4137	109187	110308	-	-	GSK3B	MAPT	-	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Affinity Capture-Western	physical	Yuan Z (2004)	PUBMED:15073173	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49841	Q6FI27	NP_001139628|NP_001341525|NP_002084	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2638470	4137	10376	110308	115651	-	-	MAPT	TUBA1B	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	K-ALPHA-1	Reconstituted Complex	physical	Ding H (2006)	PUBMED:16687396	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P68363	-	NP_006073	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2639194	6625	4137	112509	110308	-	-	SNRNP70	MAPT	RNPU1Z|RPU1|SNRP70|Snp1|U1-70K|U170K|U1AP|U1RNP	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Affinity Capture-Western	physical	Bishof I (2018)	PUBMED:29802200	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P08621	A0A024QZD5|Q9UFS1	NP_003080|NP_001287998	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2639282	4137	4137	110308	110308	-	-	MAPT	MAPT	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Reconstituted Complex	physical	Alonso Adel C (2006)	PUBMED:16735465	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2639349	4137	2932	110308	109187	-	-	MAPT	GSK3B	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	-	Affinity Capture-Western	physical	Li T (2006)	PUBMED:16519508	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	P49841	Q6FI27	NP_001139628|NP_001341525|NP_002084	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2639350	4137	1020	110308	107455	-	-	MAPT	CDK5	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	PSSALRE	Affinity Capture-Western	physical	Li T (2006)	PUBMED:16519508	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	Q00535	-	NP_001157882|NP_004926	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2639351	2932	4137	109187	110308	-	-	GSK3B	MAPT	-	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Reconstituted Complex	physical	Li T (2006)	PUBMED:16519508	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P49841	Q6FI27	NP_001139628|NP_001341525|NP_002084	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2639352	1020	4137	107455	110308	-	-	CDK5	MAPT	PSSALRE	DDPAC|FTDP-17|MAPTL|MSTD|MTBT1|MTBT2|PPND|PPP1R103|TAU	Reconstituted Complex	physical	Li T (2006)	PUBMED:16519508	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q00535	-	NP_001157882|NP_004926	P10636	B3KTM0|A0A024R9Y1|A0A024RA17|A0A024RA19|A0A024R9Y0	NP_001364195|NP_001364194|NP_005901|NP_001364197|NP_001364196|NP_058519|NP_058518|NP_001190181|NP_001190180|NP_001116538|NP_001116539|NP_058525	-	-	-	-	-	-	Homo sapiens	Homo sapiens
