#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
589390	23411	51142	116983	119326	RP11-57G10.3	AAG10	SIRT1	CHCHD2	SIR2L1	C7orf17	Affinity Capture-MS	physical	Law IK (2009)	PUBMED:19343720	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q96EB6	B0QZ35|E9PC49|A8K128|A0A024QZQ1	NP_036370|NP_001300978|NP_001135970	Q9Y6H1	-	NP_001307256|NP_057223	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3155509	51142	1386	119326	107776	AAG10	-	CHCHD2	ATF2	C7orf17	CRE-BP1|CREB-2|CREB2|HB16|TREB7	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.989292039	-	BioPlex HCT HCT116 cells CompPASS score = 0.989292039, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9Y6H1	-	NP_001307256|NP_057223	P15336	A4D7V5	NP_001243023|NP_001243022|NP_001243021|NP_001871|NP_001243020|NP_001243019	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3155878	51142	168455	119326	127965	AAG10	-	CHCHD2	CCDC71L	C7orf17	C7orf74	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.992645365	-	BioPlex HCT HCT116 cells CompPASS score = 0.992645365, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9Y6H1	-	NP_001307256|NP_057223	Q8N9Z2	-	NP_787080	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3159217	51142	26073	119326	117531	AAG10	HSPC017	CHCHD2	POLDIP2	C7orf17	PDIP38|POLD4|p38	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.808173091	-	BioPlex HCT HCT116 cells CompPASS score = 0.808173091, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9Y6H1	-	NP_001307256|NP_057223	Q9Y2S7	B4DEM9	NP_056399|NP_001277074	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3159831	51142	90957	119326	124783	AAG10	-	CHCHD2	DHX57	C7orf17	DDX57	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.998936718	-	BioPlex HCT HCT116 cells CompPASS score = 0.998936718, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9Y6H1	-	NP_001307256|NP_057223	Q6P158	Q8N4U2	NP_945314|NP_001316892	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3160208	51142	55502	119326	120682	AAG10	-	CHCHD2	HES6	C7orf17	C-HAIRY1|HES-6|bHLHb41|bHLHc23	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.955920104	-	BioPlex HCT HCT116 cells CompPASS score = 0.955920104, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9Y6H1	-	NP_001307256|NP_057223	Q96HZ4	B9A070	NP_001269363|NP_001136325|NP_061115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3162034	79039	51142	122503	119326	-	AAG10	DDX54	CHCHD2	DP97	C7orf17	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.999998636	-	BioPlex HCT HCT116 cells CompPASS score = 0.999998636, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q8TDD1	-	NP_076977|NP_001104792	Q9Y6H1	-	NP_001307256|NP_057223	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3162633	51142	51621	119326	119642	AAG10	-	CHCHD2	KLF13	C7orf17	BTEB3|FKLF2|NSLP1|RFLAT-1|RFLAT1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.99818313	-	BioPlex HCT HCT116 cells CompPASS score = 0.99818313, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9Y6H1	-	NP_001307256|NP_057223	Q9Y2Y9	X5DNR2	NP_001289390|NP_057079	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3168334	51142	1198	119326	107609	AAG10	-	CHCHD2	CLK3	C7orf17	PHCLK3|PHCLK3/152	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.999761563	-	BioPlex HCT HCT116 cells CompPASS score = 0.999761563, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9Y6H1	-	NP_001307256|NP_057223	P49761	B3KTV2|B3KRI8	NP_003983|NP_001123500	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3170059	51142	3205	119326	109445	AAG10	-	CHCHD2	HOXA9	C7orf17	ABD-B|HOX1|HOX1.7|HOX1G	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.999520022	-	BioPlex HCT HCT116 cells CompPASS score = 0.999520022, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9Y6H1	-	NP_001307256|NP_057223	P31269	-	NP_689952	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3173898	10916	51142	116121	119326	RP1-14O9.1	AAG10	MAGED2	CHCHD2	11B6|BCG-1|BCG1|HCA10|MAGE-D2	C7orf17	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.999994735	-	BioPlex HCT HCT116 cells CompPASS score = 0.999994735, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9UNF1	A0A024R9Y7	NP_055414|NP_803182|NP_957516	Q9Y6H1	-	NP_001307256|NP_057223	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3175487	51142	256364	119326	129161	AAG10	-	CHCHD2	EML3	C7orf17	ELP95	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.86236919	-	BioPlex HCT HCT116 cells CompPASS score = 0.86236919, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9Y6H1	-	NP_001307256|NP_057223	Q32P44	B7WPE2|B4DL97	NP_001287722|NP_694997|NP_001287723	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3176218	51142	79707	119326	122825	AAG10	-	CHCHD2	NOL9	C7orf17	Grc3|NET6	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.870844121	-	BioPlex HCT HCT116 cells CompPASS score = 0.870844121, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9Y6H1	-	NP_001307256|NP_057223	Q5SY16	-	NP_078930	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3176404	50674	51142	119118	119326	-	AAG10	NEUROG3	CHCHD2	Atoh5|Math4B|NGN-3|bHLHa7|ngn3	C7orf17	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.999802707	-	BioPlex HCT HCT116 cells CompPASS score = 0.999802707, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9Y4Z2	-	NP_066279	Q9Y6H1	-	NP_001307256|NP_057223	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3181635	51142	51042	119326	119241	AAG10	RP11-96L14.6	CHCHD2	ZNF593	C7orf17	ZT86	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.984070402	-	BioPlex HCT HCT116 cells CompPASS score = 0.984070402, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9Y6H1	-	NP_001307256|NP_057223	O00488	-	NP_056955	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3182020	51142	54800	119326	120159	AAG10	-	CHCHD2	KLHL24	C7orf17	DRE1|KRIP6	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.89157284	-	BioPlex HCT HCT116 cells CompPASS score = 0.89157284, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9Y6H1	-	NP_001307256|NP_057223	Q6TFL4	-	NP_060114	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3182983	51142	79699	119326	122820	AAG10	-	CHCHD2	ZYG11B	C7orf17	ZYG11	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.999839001	-	BioPlex HCT HCT116 cells CompPASS score = 0.999839001, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9Y6H1	-	NP_001307256|NP_057223	Q9C0D3	B4DK95	NP_078922	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3183229	51142	51188	119326	119363	AAG10	-	CHCHD2	SS18L2	C7orf17	KIAA-iso	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.879200844	-	BioPlex HCT HCT116 cells CompPASS score = 0.879200844, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9Y6H1	-	NP_001307256|NP_057223	Q9UHA2	A0A024R2Q8	NP_057389	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3186426	51142	9774	119326	115118	AAG10	-	CHCHD2	BCLAF1	C7orf17	BTF|bK211L9.1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.964807035	-	BioPlex HCT HCT116 cells CompPASS score = 0.964807035, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9Y6H1	-	NP_001307256|NP_057223	Q9NYF8	E9PK91	NP_001373623|NP_001350588|NP_001373625|NP_001373630|NP_001373627|NP_001373626|NP_001373629|NP_001373628|NP_001373631|NP_001373624|NP_001373632|NP_055554|NP_001373622|NP_001287967|NP_001070908|NP_001070909|NP_001373633	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3187419	51142	8531	119326	114101	AAG10	-	CHCHD2	YBX3	C7orf17	CSDA|CSDA1|DBPA|ZONAB	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.795769688	-	BioPlex HCT HCT116 cells CompPASS score = 0.795769688, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9Y6H1	-	NP_001307256|NP_057223	P16989	A0A024RAV4|A0A024RAQ1	NP_003642|NP_001138898	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3190618	51142	1535	119326	107915	AAG10	-	CHCHD2	CYBA	C7orf17	p22-PHOX	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.954049013	-	BioPlex HCT HCT116 cells CompPASS score = 0.954049013, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9Y6H1	-	NP_001307256|NP_057223	P13498	B4DT46	NP_000092	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3191448	51142	2975	119326	109230	AAG10	-	CHCHD2	GTF3C1	C7orf17	TFIIIC|TFIIIC220|TFIIICalpha	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.892814622	-	BioPlex HCT HCT116 cells CompPASS score = 0.892814622, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9Y6H1	-	NP_001307256|NP_057223	Q12789	-	NP_001511|NP_001273171	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3191449	51142	2976	119326	109231	AAG10	-	CHCHD2	GTF3C2	C7orf17	TFIIIC-BETA|TFIIIC110	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.999911861	-	BioPlex HCT HCT116 cells CompPASS score = 0.999911861, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9Y6H1	-	NP_001307256|NP_057223	Q8WUA4	-	NP_001030598|NP_001512|NP_001305838	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3191563	51142	55668	119326	120800	AAG10	-	CHCHD2	GPATCH2L	C7orf17	C14orf118	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.959499521	-	BioPlex HCT HCT116 cells CompPASS score = 0.959499521, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9Y6H1	-	NP_001307256|NP_057223	Q9NWQ4	A0A024R6E4|A0A024R6J0	NP_001308958|NP_060396|NP_001308959|NP_001308955|NP_001308957|NP_001308956|NP_001308960|NP_001308961|NP_060442	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3192914	51142	54881	119326	120229	AAG10	RP11-208F1.2	CHCHD2	TEX10	C7orf17	Ipi1|bA208F1.2	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.918508525	-	BioPlex HCT HCT116 cells CompPASS score = 0.918508525, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9Y6H1	-	NP_001307256|NP_057223	Q9NXF1	A0A024R169	NP_001155056|NP_060216	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3194601	51142	2091	119326	108399	AAG10	-	CHCHD2	FBL	C7orf17	FIB|FLRN|RNU3IP1	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.844898581	-	BioPlex HCT HCT116 cells CompPASS score = 0.844898581, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9Y6H1	-	NP_001307256|NP_057223	P22087	-	NP_001427	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3195011	51142	27113	119326	118009	AAG10	-	CHCHD2	BBC3	C7orf17	JFY-1|JFY1|PUMA	Affinity Capture-MS	physical	Huttlin EL (2021)	PUBMED:33961781	9606	9606	High Throughput	0.999733723	-	BioPlex HCT HCT116 cells CompPASS score = 0.999733723, threshold = 0.75. Quantitative scores are calculated by CompPASS-Plus (Huttlin et al. Cell 2015, PMID: 26186194). The 0.75 threshold represents the top 2% of scores in HCT116.|Only scores from within the same cell line in BioPlex HCT (PMID: 33961781) should be compared directly. For comparison of HEK293T and HCT116 interaction networks with relaxed threshold = 0.1, see BioPlex Interactome (https://bioplex.hms.harvard.edu/index.php).	-	BIOGRID	Q9Y6H1	-	NP_001307256|NP_057223	Q9BXH1|Q96PG8	-	NP_001120713|NP_055232|NP_001120714|NP_001120712	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3326892	391	51142	106884	119326	-	AAG10	RHOG	CHCHD2	ARHG	C7orf17	Affinity Capture-MS	physical	Bagci H (2019)	PUBMED:31871319	9606	9606	High Throughput	-	-	AvgP greater or equal to 0.95 assessed by SAINT express|BioID|RHOG WT bait, interaction in HEK293 cells	-	BIOGRID	P84095	Q6ICQ8	NP_001656	Q9Y6H1	-	NP_001307256|NP_057223	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3375249	4904	51142	110959	119326	-	AAG10	YBX1	CHCHD2	BP-8|CSDA2|CSDB|DBPB|MDR-NF1|NSEP-1|NSEP1|YB-1|YB1	C7orf17	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	P67809	-	NP_004550	Q9Y6H1	-	NP_001307256|NP_057223	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3453823	22980	51142	116629	119326	FKSG26	AAG10	TCF25	CHCHD2	Hulp1|NULP1|PRO2620|hKIAA1049	C7orf17	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.671)	-	BIOGRID	Q9BQ70	-	NP_055787	Q9Y6H1	-	NP_001307256|NP_057223	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3471879	43740568	51142	4383848	119326	GU280_gp02	AAG10	S	CHCHD2	spike|SARS-CoV2 S|SARS-CoV2 spike|S protein|surface|SARS-CoV-2 spike|SARS-CoV-2 S|SPIKE_SARS2|PRO_0000449646	C7orf17	Affinity Capture-MS	physical	Iacobucci I (2022)	PUBMED:36225252	2697049	9606	High Throughput	-	-	HK-2 human kidney cell line|High confidence interaction with S1 subunit from SARS-CoV-2 Spike.	-	BIOGRID	P0DTC2	-	YP_009724390	Q9Y6H1	-	NP_001307256|NP_057223	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3476250	54764	51142	120139	119326	RP11-298J20.4	AAG10	ZRANB1	CHCHD2	TRABID	C7orf17	Affinity Capture-MS	physical	Chen Y (2022)	PUBMED:35944360	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UGI0	-	NP_060050	Q9Y6H1	-	NP_001307256|NP_057223	-	-	-	-	-	-	Homo sapiens	Homo sapiens
